TRADEDATE,AFLT,CHMF,GAZP,GMKN,HYDR,IMOEX,LKOH,MAGN,MGNT,MTSS,NLMK,POLY,ROSN,SBER,SBERP,SNGSP,TATN,VTBR,YNDX
2020-02-03,109.3,904.2,227.64,20410.0,0.7015,3070.84,6594.5,45.15,3720.5,331.95,135.98,1042.5,479.95,253.99,225.6,34.7,751.6,0.04615,2880.6
2020-02-04,111.94,912.4,230.5,20898.0,0.7078,3097.6,6500.0,46.055,3750.0,332.95,138.42,1006.9,480.0,255.4,226.9,35.2,764.3,0.047255,2990.0
2020-02-05,117.46,923.4,232.56,21316.0,0.7086,3114.25,6550.5,46.2,3783.5,331.4,138.82,1002.8,477.0,255.2,229.4,34.8,765.3,0.04768,3008.2
2020-02-06,118.98,925.0,231.38,21240.0,0.706,3096.68,6506.5,45.23,3713.0,331.0,139.44,1032.0,475.6,252.11,229.54,34.77,762.9,0.048075,3048.2
2020-02-07,119.62,935.4,229.11,21200.0,0.7271,3087.63,6450.5,45.13,3640.0,331.0,139.98,1056.7,463.6,254.3,231.08,35.0,752.0,0.04809,3103.8
2020-02-10,118.3,922.0,225.2,21442.0,0.716,3062.41,6410.0,44.39,3564.5,330.7,137.58,1067.1,450.0,252.26,231.8,35.135,741.0,0.0474,3087.2
2020-02-11,117.38,923.4,233.9,21910.0,0.7165,3097.58,6397.5,45.45,3575.0,332.7,137.2,1065.5,454.3,254.5,237.0,35.4,753.7,0.04744,3085.0
2020-02-12,119.52,938.0,238.03,21966.0,0.7319,3122.27,6466.0,45.7,3760.0,339.0,141.24,1041.0,465.8,254.5,235.6,35.425,768.2,0.04787,3037.2
2020-02-13,119.5,926.0,233.55,21510.0,0.7461,3110.05,6470.5,45.4,3750.0,337.8,139.14,1056.0,463.0,253.89,236.3,35.35,763.0,0.048,3087.4
2020-02-14,119.4,928.0,232.5,21530.0,0.745,3096.88,6451.0,45.695,3669.0,340.55,140.32,1052.5,460.5,251.75,232.87,35.2,763.1,0.047885,3011.0
2020-02-17,120.3,924.6,233.75,21790.0,0.749,3110.06,6463.0,45.42,3697.0,341.0,140.42,1048.6,464.7,251.36,231.47,35.535,766.1,0.048095,2983.6
2020-02-18,117.7,914.6,230.5,21818.0,0.738,3074.05,6378.5,44.87,3620.0,341.4,138.9,1069.8,452.2,249.2,228.14,34.95,750.8,0.047205,2937.0
2020-02-19,117.4,914.0,231.9,22520.0,0.745,3114.57,6509.0,44.85,3640.5,348.1,139.12,1080.0,465.65,249.7,229.53,35.3,765.4,0.04747,2953.0
2020-02-20,115.96,915.8,234.6,22342.0,0.7435,3125.1,6543.5,45.05,3641.0,347.5,139.98,1081.0,470.4,250.15,229.9,35.355,764.1,0.04751,2988.4
2020-02-21,115.86,908.0,232.0,22220.0,0.7441,3106.03,6450.0,44.9,3625.0,348.0,139.82,1121.4,461.75,250.8,230.91,35.36,755.0,0.04796,2911.8
2020-02-25,109.8,890.0,224.68,21554.0,0.7174,3002.68,6165.0,44.1,3503.0,337.5,137.72,1120.3,443.85,245.19,227.5,34.9,721.4,0.047295,2681.8
2020-02-26,108.22,886.4,224.76,21826.0,0.7085,3017.42,6256.5,44.3,3529.0,339.0,136.74,1100.0,443.7,250.8,229.08,34.765,724.3,0.04723,2690.8
2020-02-27,100.24,865.4,217.5,21238.0,0.6546,2915.84,6000.0,43.0,3345.0,329.0,131.4,1106.4,422.05,242.88,222.0,33.755,691.6,0.04539,2678.2
2020-02-28,92.94,814.6,202.65,20250.0,0.6422,2785.08,5699.5,39.985,3160.5,320.5,124.94,1025.1,403.4,233.36,215.15,32.77,671.6,0.04333,2659.8
2020-03-02,93.18,810.6,198.78,20160.0,0.66,2765.77,5550.0,39.04,3201.0,327.2,122.18,1041.0,394.5,228.17,216.96,32.705,667.9,0.043,2721.4
2020-03-03,93.84,820.4,201.48,20714.0,0.6806,2821.37,5782.0,38.94,3150.0,328.25,122.36,1064.3,406.0,236.63,222.4,32.93,682.7,0.043255,2723.0
2020-03-04,92.6,827.0,200.0,20756.0,0.694,2828.01,5908.5,39.565,3130.0,328.75,123.16,1099.7,415.95,235.27,222.0,34.32,695.3,0.043155,2654.2
2020-03-05,89.54,830.0,198.0,20780.0,0.6736,2816.7,5862.5,39.265,3121.0,329.55,124.38,1117.1,410.6,232.33,220.0,33.705,696.2,0.04307,2728.2
2020-03-06,85.08,808.6,188.27,21762.0,0.643,2719.51,5592.0,38.415,2984.0,318.8,119.56,1149.6,392.95,219.99,210.01,34.04,658.5,0.04122,2685.0
2020-03-10,80.2,829.0,171.0,21230.0,0.5705,2498.94,4549.0,38.38,2669.5,294.8,118.04,1222.0,326.5,201.2,193.18,37.92,530.0,0.03745,2590.0
2020-03-11,77.82,824.0,172.03,20238.0,0.5497,2492.88,4908.0,38.49,2705.0,293.3,120.7,1210.7,314.05,194.53,188.8,37.59,527.7,0.036355,2615.0
2020-03-12,71.08,776.8,163.73,18500.0,0.4761,2286.4,4511.5,35.0,2337.0,272.95,111.14,1123.0,277.5,175.91,171.37,37.065,469.8,0.03112,2460.0
2020-03-13,73.96,809.6,166.1,18038.0,0.5,2316.38,4414.0,34.96,2501.0,269.0,109.54,1104.0,266.25,198.6,185.85,35.73,458.7,0.031575,2470.0
2020-03-16,68.68,818.8,168.07,17090.0,0.4955,2266.9,4251.0,35.4,2636.0,267.1,108.76,1015.8,258.5,195.85,177.0,36.0,442.3,0.03015,2370.0
2020-03-17,64.58,800.4,167.0,17180.0,0.486,2224.74,4168.5,34.25,2765.5,268.45,107.8,995.5,249.15,184.01,172.46,36.9,422.1,0.029735,2425.0
2020-03-18,56.7,780.0,166.34,15500.0,0.4855,2112.64,3754.0,32.0,2780.0,256.75,101.1,1008.6,234.0,174.27,162.0,36.1,385.0,0.02814,2318.8
2020-03-19,58.62,812.0,174.56,16252.0,0.5077,2275.7,4333.0,33.7,2950.0,265.5,108.42,998.9,264.4,189.51,172.95,36.525,455.9,0.03057,2434.0
2020-03-20,64.32,812.6,176.26,16358.0,0.5397,2331.61,4472.5,33.955,3002.5,276.5,111.56,1042.9,287.75,195.69,180.9,35.71,515.6,0.0315,2455.2
2020-03-23,62.7,793.6,168.35,16240.0,0.577,2253.35,4175.5,33.18,2986.0,262.1,108.36,1025.0,274.0,183.37,174.2,35.02,503.8,0.0316,2299.8
2020-03-24,68.42,843.8,177.95,19028.0,0.6216,2415.97,4494.0,34.2,3020.0,280.0,116.08,1190.6,298.5,192.64,181.1,35.2,561.2,0.03288,2459.0
2020-03-25,72.68,853.4,180.2,19930.0,0.621,2452.69,4590.0,35.9,3070.0,278.35,122.12,1190.3,304.75,188.08,177.01,35.4,562.2,0.0328,2555.8
2020-03-26,70.6,848.8,181.5,20100.0,0.6234,2489.97,4700.0,36.775,3249.5,285.95,119.76,1240.9,316.2,188.07,179.1,35.895,560.0,0.0325,2610.0
2020-03-27,66.78,825.4,174.5,19306.0,0.5974,2401.11,4430.0,35.75,3140.0,290.0,116.4,1270.1,302.8,180.38,173.0,35.405,530.0,0.0311,2597.0
2020-03-30,65.48,843.6,176.44,19462.0,0.6008,2433.35,4459.0,36.135,3128.5,296.95,118.78,1376.0,301.0,183.0,173.75,37.0,521.8,0.03165,2670.2
2020-03-31,68.38,866.6,181.41,19518.0,0.6077,2508.81,4715.0,38.5,3202.5,299.1,124.0,1354.4,314.35,187.21,176.83,37.6,552.6,0.0326,2714.4
2020-04-01,68.0,848.4,180.06,18952.0,0.6079,2473.61,4674.5,38.485,3140.0,297.0,122.8,1283.5,321.0,184.78,174.1,37.8,544.0,0.03203,2605.8
2020-04-02,68.8,859.6,187.04,18998.0,0.6223,2545.95,5050.0,38.1,3190.0,299.3,122.7,1333.3,340.5,186.95,174.34,38.9,585.0,0.032175,2550.8
2020-04-03,69.86,882.0,189.77,19032.0,0.627,2572.23,5204.5,37.92,3189.0,295.6,124.84,1297.4,345.0,185.64,175.5,38.6,600.6,0.03208,2520.0
2020-04-06,72.72,892.8,191.1,19590.0,0.6431,2622.59,5163.0,39.88,3262.0,308.85,130.0,1326.0,343.0,190.7,179.88,38.86,608.9,0.03367,2582.0
2020-04-07,75.82,888.0,191.22,19780.0,0.631,2634.74,5118.0,39.035,3255.0,308.7,132.24,1307.0,339.5,197.63,183.74,37.47,583.6,0.03437,2668.0
2020-04-08,77.0,899.2,194.11,20164.0,0.6357,2670.12,5140.0,39.955,3372.5,313.85,133.0,1324.5,341.5,200.29,185.17,38.7,598.0,0.035,2742.6
2020-04-09,78.48,905.0,193.86,21138.0,0.637,2701.77,5201.0,40.18,3318.0,310.45,133.46,1396.1,353.0,203.61,186.6,38.255,606.2,0.0364,2697.2
2020-04-10,78.8,900.0,192.0,20650.0,0.6312,2677.86,5130.0,39.85,3321.5,310.95,131.58,1408.0,344.0,201.99,185.34,38.13,601.4,0.03659,2701.0
2020-04-13,76.5,882.2,188.07,20100.0,0.6135,2628.85,5040.0,39.34,3286.0,308.0,129.92,1435.4,336.7,198.26,181.4,37.65,587.0,0.0359,2659.0
2020-04-14,75.36,899.0,190.11,20702.0,0.625,2631.83,4844.0,39.84,3362.0,310.95,129.04,1498.8,330.95,197.37,180.36,37.755,554.6,0.035415,2755.6
2020-04-15,72.1,861.2,184.25,19646.0,0.5969,2498.94,4484.0,37.93,3244.5,304.0,125.32,1432.0,307.25,186.07,172.0,36.75,510.6,0.03324,2588.2
2020-04-16,73.42,857.4,184.3,19520.0,0.6016,2515.05,4561.5,38.785,3196.5,303.4,125.5,1435.5,305.75,188.5,172.16,36.555,510.4,0.034,2637.8
2020-04-17,74.2,864.6,184.68,19718.0,0.6156,2534.97,4620.0,38.73,3236.0,305.35,126.1,1402.9,313.9,191.8,174.1,36.995,516.4,0.0343,2630.4
2020-04-20,73.28,874.2,185.51,20036.0,0.6037,2525.97,4522.5,39.32,3165.0,306.0,127.5,1427.8,307.9,189.32,171.37,37.57,488.4,0.033805,2736.4
2020-04-21,73.94,866.0,181.92,19240.0,0.6159,2488.02,4475.0,39.115,3142.5,302.0,124.88,1453.0,304.0,186.05,167.65,37.05,476.7,0.0331,2659.2
2020-04-22,75.12,868.6,188.36,19614.0,0.6252,2573.41,4810.5,39.795,3205.0,309.7,125.5,1524.8,321.95,190.2,171.9,37.115,514.4,0.034,2655.0
2020-04-23,75.0,870.0,188.73,20216.0,0.6294,2599.41,4902.5,40.01,3287.0,314.25,127.46,1558.2,335.0,190.94,172.64,37.1,532.2,0.03427,2640.6
2020-04-24,73.62,862.4,185.71,20150.0,0.6118,2562.03,4745.5,39.125,3215.5,306.8,124.84,1560.0,324.0,188.91,171.46,36.85,521.9,0.033705,2621.0
2020-04-27,74.38,869.0,186.29,20034.0,0.6202,2570.91,4650.0,40.7,3356.0,311.4,123.16,1568.0,322.9,188.9,172.43,36.415,516.7,0.0339,2715.0
2020-04-28,75.44,870.0,188.5,20054.0,0.6256,2612.24,4738.5,41.675,3380.0,313.5,125.6,1566.6,325.1,192.8,176.12,36.41,529.8,0.0345,2754.8
2020-04-29,76.5,875.6,193.87,20596.0,0.6416,2663.14,4897.0,40.35,3467.0,319.2,127.1,1498.4,337.95,195.8,177.5,36.665,558.6,0.035195,2870.0
2020-04-30,75.76,889.6,190.0,20478.0,0.6301,2650.56,4826.5,40.26,3690.0,319.6,128.34,1535.6,335.65,197.25,177.2,36.34,550.0,0.0349,2850.8
2020-05-04,74.4,871.0,185.7,20126.0,0.6313,2624.64,4848.5,39.51,3760.0,316.55,124.8,1529.0,331.0,193.69,176.34,36.27,544.9,0.03486,2828.8
2020-05-05,75.7,873.2,190.0,20034.0,0.6388,2653.51,4975.0,39.5,3702.0,320.4,125.08,1543.2,342.5,194.75,178.49,36.155,551.6,0.035475,2842.2
2020-05-06,75.3,870.6,187.05,19940.0,0.631,2632.1,4857.5,39.13,3690.0,318.0,124.06,1534.1,336.65,195.7,181.0,35.89,541.5,0.03531,2864.0
2020-05-07,74.1,869.2,185.85,20224.0,0.6332,2634.0,4839.0,38.5,3694.0,320.3,124.9,1496.5,343.0,195.51,180.02,35.79,544.0,0.03553,2910.2
2020-05-08,72.88,871.4,185.34,20144.0,0.6343,2641.55,4832.0,38.1,3663.0,325.3,125.0,1503.1,348.0,196.02,179.79,35.82,546.5,0.035375,2975.2
2020-05-12,72.32,853.4,186.17,21016.0,0.64,2642.04,4897.5,37.955,3575.5,323.6,122.1,1465.0,351.1,191.4,177.9,35.725,541.9,0.035185,2977.0
2020-05-13,72.0,838.0,184.2,20762.0,0.6524,2604.98,4819.0,37.5,3631.0,318.45,118.24,1484.0,348.0,187.31,174.62,35.5,517.8,0.034205,2893.4
2020-05-14,72.16,823.4,183.91,20104.0,0.6313,2590.31,4870.0,37.12,3508.0,315.15,117.28,1478.0,347.15,183.81,172.63,36.33,522.6,0.03431,2821.8
2020-05-15,70.94,824.2,183.85,20206.0,0.6385,2593.91,4874.5,37.005,3544.5,320.15,118.4,1507.0,350.05,183.85,172.28,35.95,514.2,0.034215,2839.6
2020-05-18,71.56,861.0,192.5,21474.0,0.6615,2694.25,5170.5,37.845,3619.5,325.5,124.64,1529.9,375.05,188.93,177.14,36.5,549.0,0.03499,2945.0
2020-05-19,72.62,862.4,194.2,21920.0,0.6795,2711.72,5272.0,37.75,3657.0,327.25,125.02,1518.0,376.5,189.0,174.59,36.55,549.6,0.03483,2970.0
2020-05-20,73.02,884.4,196.74,22952.0,0.665,2770.79,5450.0,38.615,3640.0,332.55,128.1,1522.1,380.25,193.98,177.88,36.855,566.5,0.03521,2964.6
2020-05-21,72.68,863.6,194.74,22536.0,0.652,2718.67,5286.0,38.1,3600.0,328.7,125.7,1474.3,367.0,192.4,176.79,36.015,540.0,0.03496,2910.8
2020-05-22,73.0,872.0,194.35,22002.0,0.6562,2709.38,5317.0,38.165,3616.0,327.1,128.28,1480.5,364.5,188.9,176.66,35.605,544.0,0.03467,2905.0
2020-05-25,73.6,908.0,197.55,22394.0,0.67,2757.93,5412.5,39.275,3635.0,332.2,132.2,1503.3,373.95,191.0,176.8,36.7,557.0,0.035005,2960.6
2020-05-26,74.46,905.0,196.86,22118.0,0.6879,2754.04,5445.0,39.435,3615.5,331.9,134.0,1449.0,374.4,194.0,177.22,36.35,559.9,0.0351,2913.2
2020-05-27,77.9,919.4,194.73,22110.0,0.6934,2741.02,5352.5,39.685,3744.5,326.5,135.7,1408.4,374.9,198.51,178.8,36.365,559.8,0.03539,2826.0
2020-05-28,79.2,940.0,196.86,22544.0,0.6957,2779.98,5392.0,41.825,3827.0,324.05,138.8,1438.6,377.45,205.0,185.5,36.4,565.0,0.03597,2888.0
2020-05-29,78.06,934.6,199.95,22110.0,0.6929,2734.83,5242.5,40.44,3740.0,320.0,137.76,1413.5,376.2,200.5,181.6,35.41,532.0,0.03631,2833.2
2020-06-01,81.88,939.0,198.72,22026.0,0.694,2750.24,5318.0,41.0,3832.0,319.6,137.72,1409.0,378.7,203.66,184.0,35.415,542.5,0.03664,2846.0
2020-06-02,84.4,945.0,201.97,22220.0,0.7055,2796.51,5400.0,41.6,3899.5,326.7,138.16,1398.2,387.0,212.0,192.5,35.64,560.1,0.037175,2837.8
2020-06-03,86.6,954.6,208.0,21824.0,0.7092,2831.08,5549.5,42.585,3869.0,329.7,139.88,1309.5,396.95,221.5,198.99,34.9,569.0,0.03798,2867.6
2020-06-04,85.96,940.6,201.46,20000.0,0.7202,2766.26,5430.0,42.52,3836.0,323.5,138.86,1309.0,390.05,213.1,193.1,34.455,559.2,0.03715,2861.6
2020-06-05,89.8,949.0,203.05,20400.0,0.7414,2792.74,5460.0,42.505,3846.0,326.25,142.0,1235.0,401.95,219.1,200.3,34.595,569.9,0.037595,2884.0
2020-06-08,95.7,944.0,204.91,20502.0,0.7888,2796.3,5372.0,42.99,3950.0,325.5,137.58,1245.9,400.15,220.3,200.5,34.145,578.4,0.037695,2873.2
2020-06-09,92.4,948.0,204.84,20248.0,0.7799,2795.9,5425.0,42.635,3929.0,329.15,137.0,1286.5,402.0,217.23,198.45,34.3,586.5,0.0377,2902.0
2020-06-10,89.28,950.4,201.75,20240.0,0.793,2785.18,5342.0,42.78,3995.0,326.85,138.66,1306.6,400.3,212.53,195.85,34.83,595.9,0.03758,2881.2
2020-06-11,87.7,939.0,196.74,19482.0,0.78,2743.8,5350.0,41.08,4004.0,322.8,135.6,1356.0,376.1,208.35,191.4,34.77,577.0,0.036745,2850.0
2020-06-15,87.64,879.2,194.2,19058.0,0.7889,2719.06,5264.0,40.55,3985.5,323.8,131.5,1283.7,366.15,207.32,191.0,34.54,581.6,0.036845,2967.4
2020-06-16,89.6,880.0,196.59,19472.0,0.8333,2748.3,5392.0,39.92,3950.0,328.0,133.36,1281.0,371.4,207.76,193.2,34.875,581.0,0.03688,3009.0
2020-06-17,85.0,883.6,195.86,19256.0,0.8246,2740.1,5343.0,39.315,3945.0,325.75,137.28,1288.9,371.75,208.14,191.29,34.785,565.4,0.0365,3068.2
2020-06-18,81.0,874.4,193.0,18926.0,0.8216,2724.33,5347.0,39.6,3820.0,326.05,137.82,1289.6,373.65,203.77,189.8,34.8,576.0,0.0359,3108.0
2020-06-19,81.7,872.2,195.81,19004.0,0.8138,2758.67,5460.0,39.83,3980.0,327.35,138.86,1315.0,376.15,207.0,191.09,34.925,586.5,0.035255,3155.0
2020-06-22,82.1,870.6,194.3,19122.0,0.82,2763.29,5469.0,39.375,4076.0,325.0,138.32,1324.6,375.65,206.4,191.01,34.95,589.1,0.035565,3254.2
2020-06-23,81.2,872.0,194.83,19636.0,0.812,2791.97,5452.0,39.01,4115.0,324.7,138.9,1348.7,373.6,207.3,190.5,35.11,588.6,0.03554,3358.6
2020-06-25,80.58,861.4,192.25,19850.0,0.7768,2760.75,5394.0,37.71,4140.5,325.45,138.34,1327.8,371.5,206.92,190.0,34.6,584.7,0.0356,3499.0
2020-06-26,79.38,851.6,193.0,19678.0,0.748,2761.74,5321.5,37.71,4180.5,324.3,137.28,1338.6,367.05,203.15,187.6,34.69,572.6,0.03515,3430.0
2020-06-29,82.9,854.8,197.94,19196.0,0.7568,2767.95,5315.0,37.2,4156.5,325.95,139.02,1364.9,365.5,205.8,190.6,34.81,568.4,0.035485,3467.0
2020-06-30,82.34,864.0,194.31,18784.0,0.7367,2743.2,5313.0,36.985,4035.0,330.45,140.88,1392.8,361.8,203.22,188.76,35.19,556.3,0.03505,3545.6
2020-07-02,81.62,869.0,195.28,18754.0,0.7672,2788.79,5416.0,37.605,4202.0,330.85,141.1,1388.5,366.05,209.6,192.6,35.05,567.5,0.03541,3548.6
2020-07-03,80.98,884.2,197.2,19000.0,0.7745,2801.66,5416.5,37.95,4222.0,334.6,143.2,1399.5,365.35,210.95,193.47,35.52,568.0,0.03567,3549.6
2020-07-06,81.24,901.0,199.99,18260.0,0.7793,2835.18,5483.5,38.56,4332.0,338.1,143.98,1405.1,368.8,214.61,196.91,36.045,570.6,0.03608,3639.0
2020-07-07,80.28,892.2,197.96,18574.0,0.7565,2825.21,5464.0,38.14,4242.0,336.6,143.3,1422.8,365.85,210.53,193.25,35.95,565.5,0.035735,3598.8
2020-07-08,80.9,894.0,201.17,18970.0,0.776,2815.83,5457.0,38.31,4225.0,321.1,142.78,1430.0,366.15,210.97,193.48,35.84,560.6,0.03551,3581.8
2020-07-09,80.88,876.2,199.44,18596.0,0.76,2782.43,5087.0,38.675,4337.0,315.0,140.22,1436.2,364.25,209.11,192.46,36.0,552.5,0.035175,3637.8
2020-07-10,81.56,880.2,200.94,18550.0,0.7662,2800.94,5098.0,38.64,4307.0,314.95,135.64,1438.0,364.0,212.28,193.49,36.15,562.7,0.035235,3633.0
2020-07-13,80.84,872.8,195.7,17946.0,0.7553,2766.79,4926.5,37.67,4291.0,315.7,135.64,1433.0,354.95,208.39,190.87,35.725,546.5,0.035,3678.0
2020-07-14,81.66,876.0,193.6,17826.0,0.7587,2744.54,4884.0,38.57,4259.5,317.0,137.1,1423.0,355.0,209.5,192.17,35.9,547.9,0.034915,3772.0
2020-07-15,83.3,883.8,182.26,17978.0,0.7524,2747.91,4949.5,39.0,4298.0,319.7,138.72,1449.0,358.45,211.09,193.21,36.125,553.3,0.034995,3882.8
2020-07-16,82.3,879.8,183.32,18112.0,0.7514,2760.01,4944.5,38.325,4303.5,321.0,138.3,1437.0,361.1,211.35,193.86,36.07,553.6,0.03481,3824.0
2020-07-17,83.2,878.2,184.65,18350.0,0.755,2774.79,4946.5,38.1,4302.0,321.55,137.74,1450.0,359.85,210.81,195.19,36.22,550.9,0.0348,3950.0
2020-07-20,84.44,887.6,188.36,18394.0,0.7745,2802.24,4937.0,38.3,4476.5,322.75,138.48,1498.1,361.35,213.89,197.74,36.28,554.9,0.0371,4029.0
2020-07-21,87.56,894.2,186.78,18380.0,0.7711,2825.71,4953.0,39.16,4648.0,322.2,139.6,1512.0,364.45,215.73,198.35,36.13,560.4,0.03807,3964.0
2020-07-22,86.08,896.6,187.15,18234.0,0.7672,2834.65,5037.0,38.79,4690.0,323.85,141.18,1575.0,364.7,216.71,199.36,36.115,560.9,0.03789,4010.0
2020-07-23,85.14,889.6,184.69,18724.0,0.758,2851.79,4974.0,38.8,4720.0,321.95,141.66,1636.6,360.0,215.41,198.4,35.905,559.0,0.037465,4002.8
2020-07-24,88.36,894.2,185.45,19060.0,0.7463,2863.12,4987.0,39.16,4782.5,321.0,143.84,1679.8,359.75,215.97,199.0,36.26,564.7,0.03795,4017.2
2020-07-27,87.64,909.6,185.03,19790.0,0.7451,2884.88,5013.5,39.125,4752.0,323.25,145.7,1800.0,358.25,216.9,201.29,36.665,560.9,0.03921,4123.0
2020-07-28,83.74,919.2,184.3,19618.0,0.7421,2895.45,5023.0,40.395,4768.0,326.7,146.86,1781.1,355.4,215.53,200.47,36.8,557.0,0.038905,4114.4
2020-07-29,83.5,925.4,184.69,19808.0,0.7732,2918.42,5184.5,39.9,4698.0,329.8,147.04,1821.9,360.4,219.18,202.87,37.44,563.0,0.03924,4187.8
2020-07-30,82.54,908.4,182.52,19620.0,0.7615,2882.63,5115.0,39.285,4675.5,325.6,145.28,1805.3,355.85,218.15,203.33,37.49,558.4,0.03861,4191.0
2020-07-31,83.2,912.6,182.59,19650.0,0.7635,2911.57,5087.5,39.96,4586.0,327.55,145.72,1849.8,356.9,221.57,205.47,37.555,554.7,0.038755,4257.0
2020-08-03,83.86,916.8,183.6,20018.0,0.7694,2929.97,5037.0,39.76,4614.0,333.3,144.68,1846.4,356.45,226.72,209.82,36.9,547.2,0.040125,4288.6
2020-08-04,82.08,934.6,183.31,20398.0,0.7691,2940.46,5038.5,40.095,4658.5,335.7,149.1,1894.1,359.8,227.16,210.4,36.785,546.8,0.040385,4312.0
2020-08-05,81.96,940.6,189.15,20886.0,0.765,2992.78,5136.0,40.175,4632.0,333.95,148.7,1946.9,364.5,226.4,209.35,36.54,558.4,0.03855,4340.2
2020-08-06,82.06,939.8,189.07,20842.0,0.7614,2988.5,5130.0,40.005,4606.5,332.75,149.16,1963.0,369.0,226.0,209.45,36.655,561.4,0.03783,4413.8
2020-08-07,81.48,924.8,187.23,20438.0,0.753,2972.35,5088.0,39.615,4618.0,329.75,149.5,1927.9,367.15,227.28,210.6,36.735,559.4,0.03672,4360.0
2020-08-10,83.0,933.2,187.7,20612.0,0.75,2960.78,5112.0,39.535,4613.5,329.15,154.4,1934.9,368.25,225.99,210.64,36.925,559.8,0.036755,4205.0
2020-08-11,83.22,944.4,189.7,20426.0,0.7495,3005.63,5170.0,39.39,4622.0,329.55,157.94,1810.1,367.2,232.65,214.06,37.255,581.0,0.03693,4185.8
2020-08-12,85.82,973.6,192.8,20770.0,0.754,3053.99,5303.0,40.085,4619.5,337.5,162.98,1880.1,377.85,242.4,220.5,37.9,605.6,0.03768,4288.8
2020-08-13,86.26,970.0,193.76,20930.0,0.7514,3080.44,5312.0,40.105,4738.5,337.9,159.76,1917.5,387.3,241.39,220.01,38.145,604.9,0.03764,4366.0
2020-08-14,86.1,965.6,192.83,20786.0,0.7532,3061.99,5284.5,39.915,4763.5,340.2,160.48,1892.1,387.95,239.99,219.27,37.8,608.5,0.03772,4389.6
2020-08-17,84.96,968.4,190.47,20710.0,0.7494,3052.46,5281.5,40.0,4688.0,341.95,159.7,1960.2,389.55,237.8,217.79,37.99,600.1,0.03761,4500.0
2020-08-18,83.44,960.8,190.3,20798.0,0.7477,3050.7,5268.5,39.505,4690.5,341.9,159.68,1956.0,391.85,236.3,216.3,37.81,597.6,0.037355,4503.0
2020-08-19,83.5,966.0,189.26,20500.0,0.7463,3056.54,5246.5,40.365,4671.5,342.0,160.32,1895.0,388.5,239.4,218.15,37.535,590.9,0.037445,4620.0
2020-08-20,83.26,957.8,186.95,19988.0,0.7294,2993.69,5137.5,39.89,4561.5,341.9,160.96,1928.8,381.6,232.48,215.5,37.56,572.8,0.03697,4700.0
2020-08-21,83.12,960.2,184.51,19942.0,0.72,2995.61,5092.5,39.665,4523.0,341.5,159.92,1913.8,382.8,231.22,217.71,37.855,566.1,0.03636,4772.0
2020-08-24,84.12,962.6,187.1,20000.0,0.7337,3029.42,5186.0,39.78,4608.0,344.25,160.18,1921.0,388.65,231.81,218.95,37.66,570.7,0.036315,4913.4
2020-08-25,83.0,962.8,186.25,19830.0,0.7322,3029.05,5220.0,39.63,4642.5,344.75,160.62,1938.8,392.8,228.08,216.99,38.08,571.0,0.03585,5055.0
2020-08-26,83.38,962.4,187.48,19976.0,0.7597,3051.97,5278.0,39.585,4666.0,346.65,159.8,1985.2,397.5,227.8,217.4,38.53,571.6,0.036065,4973.6
2020-08-27,82.86,952.2,184.58,19670.0,0.745,3012.01,5174.0,38.825,4728.0,348.7,158.82,1943.3,389.65,226.23,216.6,38.18,561.4,0.03609,4842.8
2020-08-28,82.24,943.6,182.9,19364.0,0.7465,2980.17,5082.0,38.6,4581.5,341.75,156.1,2025.3,380.65,226.3,215.54,37.47,556.8,0.03595,4845.0
2020-08-31,81.02,931.0,181.01,19394.0,0.73,2966.2,4991.0,37.85,4474.5,335.9,154.48,2004.9,373.2,226.1,215.5,37.22,547.8,0.035375,5089.4
2020-09-01,82.14,946.4,184.22,19930.0,0.7375,2975.0,4949.0,38.33,4497.5,339.5,161.28,2049.3,373.9,227.64,217.16,37.245,549.5,0.036065,5033.0
2020-09-02,81.4,951.0,181.95,19916.0,0.7308,2956.5,4852.0,37.68,4564.5,335.8,161.9,1984.0,371.5,222.57,214.0,37.535,545.0,0.035555,5070.0
2020-09-03,80.86,943.6,179.13,19838.0,0.729,2931.92,4814.0,36.97,4565.0,335.4,161.92,1925.0,366.2,218.32,210.4,36.955,532.6,0.03508,4917.8
2020-09-04,81.8,947.4,179.55,19924.0,0.7265,2921.55,4858.0,37.195,4590.5,336.0,162.5,1932.0,372.5,222.21,214.35,36.915,536.4,0.035335,4885.0
2020-09-07,81.96,929.6,177.04,20006.0,0.7277,2932.29,4795.0,36.93,4558.5,335.8,160.2,2005.5,371.4,221.32,213.93,37.2,533.9,0.03521,4975.0
2020-09-08,81.26,928.6,172.95,19890.0,0.7218,2888.79,4719.5,36.355,4535.0,332.35,158.98,1948.1,367.9,217.68,211.04,37.125,523.9,0.034825,4670.2
2020-09-09,81.98,943.6,173.69,19708.0,0.7365,2876.07,4709.0,37.48,4456.0,336.1,159.86,1911.0,371.8,218.0,211.17,37.485,529.7,0.03503,4743.4
2020-09-10,81.66,966.0,173.8,19528.0,0.7434,2897.55,4661.0,36.98,4475.0,332.2,160.44,1916.9,366.9,220.6,211.4,37.15,528.0,0.03515,4597.8
2020-09-11,81.72,968.0,178.05,19354.0,0.7455,2910.51,4725.5,37.44,4663.5,331.7,162.98,1917.5,370.05,221.07,214.31,37.1,537.6,0.03542,4662.0
