TRADEDATE,AAPL,AMZN,BABA,DIS,EBAY,F,FB,GOOGL,INTC,KO,MCD,MSFT,NFLX,NKE,SBUX,T,TSLA,^GSPC
2016-05-24,24.475000381469727,704.2000122070312,81.12000274658203,99.51000213623047,24.049999237060547,13.289999961853027,117.69999694824219,733.030029296875,31.059999465942383,44.369998931884766,123.94999694824219,51.59000015258789,97.88999938964844,56.59000015258789,55.439998626708984,38.5,43.582000732421875,2076.06005859375
2016-05-25,24.905000686645508,708.3499755859375,75.58999633789062,99.86000061035156,24.040000915527344,13.520000457763672,117.88999938964844,738.0999755859375,31.389999389648438,44.380001068115234,123.26000213623047,52.119998931884766,100.19999694824219,55.9900016784668,55.150001525878906,38.619998931884766,43.91600036621094,2090.5400390625
2016-05-26,25.102500915527344,714.9099731445312,78.3499984741211,99.80999755859375,24.1200008392334,13.460000038146973,119.47000122070312,736.9299926757812,31.489999771118164,44.689998626708984,123.79000091552734,51.88999938964844,102.80999755859375,55.84000015258789,55.290000915527344,38.84000015258789,45.02399826049805,2090.10009765625
2016-05-27,25.087499618530273,712.239990234375,80.97000122070312,100.29000091552734,24.360000610351562,13.449999809265137,119.37999725341797,747.5999755859375,31.56999969482422,44.779998779296875,123.25,52.31999969482422,103.30000305175781,56.189998626708984,55.150001525878906,38.9900016784668,44.608001708984375,2099.06005859375
2016-05-31,24.96500015258789,722.7899780273438,82.0,99.22000122070312,24.459999084472656,13.489999771118164,118.80999755859375,748.8499755859375,31.59000015258789,44.599998474121094,122.05999755859375,53.0,102.56999969482422,55.220001220703125,54.88999938964844,39.150001525878906,44.645999908447266,2096.949951171875
2016-06-01,24.614999771118164,719.4400024414062,76.69000244140625,98.5199966430664,24.06999969482422,13.109999656677246,118.77999877929688,748.4600219726562,31.65999984741211,44.70000076293945,121.97000122070312,52.849998474121094,101.51000213623047,54.93000030517578,54.81999969482422,38.72999954223633,43.9119987487793,2099.330078125
2016-06-02,24.43000030517578,728.239990234375,77.30000305175781,98.72000122070312,24.25,13.210000038146973,118.93000030517578,744.27001953125,31.760000228881836,44.720001220703125,121.16999816894531,52.47999954223633,101.25,54.529998779296875,54.619998931884766,38.84000015258789,43.79199981689453,2105.260009765625
2016-06-03,24.479999542236328,725.5399780273438,76.62000274658203,98.75,23.979999542236328,13.039999961853027,118.47000122070312,735.8599853515625,31.6200008392334,45.040000915527344,121.3499984741211,51.790000915527344,99.58999633789062,53.45000076293945,54.61000061035156,39.209999084472656,43.79800033569336,2099.1298828125
2016-06-06,24.657499313354492,726.72998046875,78.05999755859375,98.77999877929688,23.989999771118164,13.180000305175781,118.79000091552734,730.0599975585938,31.68000030517578,45.369998931884766,122.0,52.130001068115234,100.73999786376953,54.29999923706055,55.59000015258789,39.34000015258789,44.13600158691406,2109.409912109375
2016-06-07,24.75749969482422,723.739990234375,77.83999633789062,98.3499984741211,24.280000686645508,13.380000114440918,117.76000213623047,731.0900268554688,31.8799991607666,45.31999969482422,121.9000015258789,52.099998474121094,99.88999938964844,53.54999923706055,55.29999923706055,39.790000915527344,46.46799850463867,2112.1298828125
2016-06-08,24.735000610351562,726.6400146484375,77.63999938964844,98.04000091552734,24.229999542236328,13.359999656677246,118.38999938964844,742.9299926757812,31.889999389648438,45.54999923706055,122.11000061035156,52.040000915527344,97.86000061035156,54.119998931884766,55.220001220703125,39.86000061035156,47.104000091552734,2119.1201171875
2016-06-09,24.912500381469727,727.6500244140625,77.55999755859375,97.83999633789062,24.329999923706055,13.260000228881836,118.55999755859375,742.52001953125,31.940000534057617,45.7599983215332,122.79000091552734,51.619998931884766,97.08999633789062,54.939998626708984,55.58000183105469,40.09000015258789,45.87200164794922,2115.47998046875
2016-06-10,24.707500457763672,717.9099731445312,75.91999816894531,97.33999633789062,24.06999969482422,13.100000381469727,116.62000274658203,733.1900024414062,32.040000915527344,45.9900016784668,122.36000061035156,51.47999954223633,93.75,55.11000061035156,54.869998931884766,40.33000183105469,43.757999420166016,2096.070068359375
2016-06-13,24.334999084472656,715.239990234375,75.44999694824219,97.56999969482422,23.889999389648438,12.979999542236328,113.94999694824219,731.8800048828125,32.16999816894531,45.119998931884766,122.98999786376953,50.13999938964844,93.8499984741211,54.90999984741211,55.040000915527344,40.189998626708984,43.57400131225586,2079.06005859375
2016-06-14,24.364999771118164,719.2999877929688,77.7699966430664,98.4000015258789,23.8799991607666,12.84000015258789,114.94000244140625,733.25,32.13999938964844,45.040000915527344,122.51000213623047,49.83000183105469,94.12000274658203,54.119998931884766,55.56999969482422,40.380001068115234,42.992000579833984,2075.320068359375
2016-06-15,24.28499984741211,714.260009765625,78.38999938964844,98.2699966430664,23.959999084472656,13.010000228881836,114.5999984741211,732.1900024414062,31.610000610351562,45.0099983215332,122.25,49.689998626708984,94.29000091552734,54.310001373291016,55.349998474121094,40.290000915527344,43.540000915527344,2071.5
2016-06-16,24.387500762939453,717.510009765625,78.2699966430664,98.37999725341797,23.850000381469727,13.119999885559082,114.38999938964844,724.25,31.690000534057617,45.310001373291016,122.47000122070312,50.38999938964844,95.44000244140625,53.470001220703125,55.529998779296875,40.4900016784668,43.58599853515625,2077.989990234375
2016-06-17,23.832500457763672,706.3900146484375,77.0,99.0,23.790000915527344,13.260000228881836,113.0199966430664,704.25,31.760000228881836,44.790000915527344,122.2699966430664,50.130001068115234,94.44999694824219,53.709999084472656,55.310001373291016,40.72999954223633,43.09400177001953,2071.219970703125
2016-06-20,23.774999618530273,714.010009765625,78.1500015258789,99.56999969482422,24.56999969482422,13.420000076293945,113.37000274658203,706.1300048828125,32.16999816894531,44.97999954223633,123.41999816894531,50.06999969482422,93.80000305175781,54.36000061035156,55.380001068115234,40.779998779296875,43.939998626708984,2083.25
2016-06-21,23.977500915527344,715.8200073242188,78.62000274658203,98.81999969482422,24.700000762939453,13.220000267028809,114.37999725341797,708.8800048828125,32.31999969482422,45.130001068115234,122.62999725341797,51.189998626708984,90.98999786376953,54.77000045776367,55.810001373291016,41.06999969482422,43.922000885009766,2088.89990234375
2016-06-22,23.887500762939453,710.5999755859375,78.7300033569336,98.79000091552734,24.34000015258789,13.180000305175781,113.91000366210938,710.469970703125,32.290000915527344,44.86000061035156,120.62000274658203,50.9900016784668,90.01000213623047,54.56999969482422,55.61000061035156,41.29999923706055,39.332000732421875,2085.449951171875
2016-06-23,24.024999618530273,722.0800170898438,79.13999938964844,99.0199966430664,24.850000381469727,13.399999618530273,115.08000183105469,714.8699951171875,32.9900016784668,45.08000183105469,121.20999908447266,51.90999984741211,91.66000366210938,54.119998931884766,56.130001068115234,41.880001068115234,39.279998779296875,2113.320068359375
2016-06-24,23.350000381469727,698.9600219726562,76.29000091552734,95.72000122070312,23.1299991607666,12.520000457763672,112.08000183105469,685.2000122070312,31.549999237060547,43.93000030517578,119.44000244140625,49.83000183105469,88.44000244140625,52.59000015258789,54.68000030517578,41.52000045776367,38.630001068115234,2037.4100341796875
2016-06-27,23.010000228881836,691.3599853515625,74.2300033569336,94.37999725341797,22.719999313354492,12.15999984741211,108.97000122070312,681.1400146484375,30.719999313354492,43.779998779296875,116.30000305175781,48.43000030517578,85.33000183105469,51.88999938964844,53.689998626708984,42.029998779296875,39.709999084472656,2000.5400390625
2016-06-28,23.397499084472656,707.9500122070312,76.27999877929688,96.05000305175781,22.989999771118164,12.390000343322754,112.69999694824219,691.260009765625,31.190000534057617,44.18000030517578,118.5,49.439998626708984,87.97000122070312,53.09000015258789,54.849998474121094,42.02000045776367,40.358001708984375,2036.0899658203125
2016-06-29,23.600000381469727,715.5999755859375,78.04000091552734,96.9800033569336,23.309999465942383,12.550000190734863,114.16000366210938,695.1900024414062,31.93000030517578,44.439998626708984,119.48999786376953,50.540000915527344,91.05999755859375,55.130001068115234,56.7400016784668,42.540000915527344,42.03799819946289,2070.77001953125
2016-06-30,23.899999618530273,715.6199951171875,79.52999877929688,97.81999969482422,23.40999984741211,12.569999694824219,114.27999877929688,703.530029296875,32.79999923706055,45.33000183105469,120.33999633789062,51.16999816894531,91.4800033569336,55.20000076293945,57.119998931884766,43.209999084472656,42.45600128173828,2098.860107421875
2016-07-01,23.97249984741211,725.6799926757812,79.6500015258789,98.02999877929688,23.780000686645508,12.720000267028809,114.19000244140625,710.25,32.75,45.119998931884766,120.4000015258789,51.15999984741211,96.66999816894531,55.61000061035156,56.9900016784668,43.470001220703125,43.29999923706055,2102.949951171875
2016-07-05,23.747499465942383,728.0999755859375,78.97000122070312,97.66000366210938,23.760000228881836,12.399999618530273,114.19999694824219,704.8900146484375,32.68000030517578,45.43000030517578,120.76000213623047,51.16999816894531,97.91000366210938,55.20000076293945,56.77000045776367,43.349998474121094,42.79600143432617,2088.550048828125
2016-07-06,23.88249969482422,737.6099853515625,78.63999938964844,98.44999694824219,23.829999923706055,12.569999694824219,116.69999694824219,708.969970703125,32.970001220703125,45.27000045776367,120.62999725341797,51.380001068115234,94.5999984741211,55.79999923706055,56.75,43.099998474121094,42.88800048828125,2099.72998046875
2016-07-07,23.985000610351562,736.5700073242188,79.3499984741211,98.41000366210938,23.93000030517578,12.75,115.8499984741211,707.260009765625,33.20000076293945,45.09000015258789,120.91999816894531,51.380001068115234,95.0999984741211,55.91999816894531,56.90999984741211,42.29999923706055,43.1879997253418,2097.89990234375
2016-07-08,24.170000076293945,745.8099975585938,78.98999786376953,99.62000274658203,24.610000610351562,13.09000015258789,117.23999786376953,717.780029296875,34.0,45.380001068115234,121.30999755859375,52.29999923706055,97.05999755859375,56.720001220703125,56.5099983215332,42.61000061035156,43.35599899291992,2129.89990234375
2016-07-11,24.2450008392334,753.780029296875,81.45999908447266,99.9800033569336,24.860000610351562,13.270000457763672,117.87000274658203,727.2000122070312,34.380001068115234,45.56999969482422,122.0,52.59000015258789,94.66999816894531,56.83000183105469,56.31999969482422,42.5099983215332,44.95600128173828,2137.159912109375
2016-07-12,24.354999542236328,748.2100219726562,81.73999786376953,100.19999694824219,25.1299991607666,13.449999809265137,117.93000030517578,732.510009765625,34.939998626708984,45.58000183105469,122.25,53.209999084472656,95.97000122070312,58.060001373291016,57.47999954223633,42.40999984741211,44.93000030517578,2152.139892578125
2016-07-13,24.217500686645508,742.6300048828125,80.56999969482422,99.87999725341797,25.1200008392334,13.479999542236328,116.77999877929688,729.47998046875,35.0099983215332,45.7400016784668,122.81999969482422,53.5099983215332,96.43000030517578,57.9900016784668,56.47999954223633,42.59000015258789,44.50600051879883,2152.429931640625
2016-07-14,24.697500228881836,741.2000122070312,81.73999786376953,99.97000122070312,26.079999923706055,13.59000015258789,117.29000091552734,735.7999877929688,35.20000076293945,45.689998626708984,123.93000030517578,53.7400016784668,98.0199966430664,58.4900016784668,57.59000015258789,42.77000045776367,44.305999755859375,2163.75
2016-07-15,24.69499969482422,735.4400024414062,81.25,99.80000305175781,26.34000015258789,13.569999694824219,116.86000061035156,735.6300048828125,35.06999969482422,45.630001068115234,123.61000061035156,53.70000076293945,98.38999938964844,57.869998931884766,57.40999984741211,42.88999938964844,44.08000183105469,2161.739990234375
2016-07-18,24.957500457763672,736.0700073242188,82.6500015258789,100.1500015258789,26.489999771118164,13.649999618530273,119.37000274658203,753.2000122070312,35.04999923706055,45.630001068115234,123.80000305175781,53.959999084472656,98.80999755859375,57.7400016784668,56.91999816894531,42.849998474121094,45.25,2166.889892578125
2016-07-19,24.967500686645508,739.9500122070312,82.7699966430664,99.47000122070312,26.5,13.649999618530273,120.61000061035156,753.4099731445312,35.150001525878906,45.630001068115234,126.5,53.09000015258789,85.83999633789062,57.7599983215332,56.7599983215332,42.77000045776367,45.051998138427734,2163.780029296875
2016-07-20,24.989999771118164,745.719970703125,84.41999816894531,98.22000122070312,26.989999771118164,13.739999771118164,121.91999816894531,757.0800170898438,35.689998626708984,45.5099983215332,126.05999755859375,55.90999984741211,87.91000366210938,57.7599983215332,57.540000915527344,42.709999084472656,45.672000885009766,2173.02001953125
2016-07-21,24.857500076293945,744.4299926757812,84.18000030517578,98.01000213623047,29.93000030517578,13.920000076293945,120.61000061035156,754.4099731445312,34.27000045776367,45.45000076293945,127.18000030517578,55.79999923706055,85.98999786376953,56.9900016784668,57.599998474121094,42.52000045776367,44.099998474121094,2165.169921875
2016-07-22,24.665000915527344,744.8599853515625,84.48999786376953,97.70999908447266,30.489999771118164,13.84000015258789,121.0,759.280029296875,34.65999984741211,45.83000183105469,128.25999450683594,56.56999969482422,85.88999938964844,56.72999954223633,57.900001525878906,43.11000061035156,44.45399856567383,2175.030029296875
2016-07-25,24.334999084472656,739.6099853515625,83.19000244140625,97.38999938964844,30.68000030517578,13.829999923706055,121.62999725341797,757.52001953125,34.689998626708984,45.56999969482422,127.4000015258789,56.72999954223633,87.66000366210938,57.13999938964844,57.95000076293945,42.939998626708984,46.00199890136719,2168.47998046875
2016-07-26,24.167499542236328,735.5900268554688,83.58999633789062,96.69000244140625,31.399999618530273,13.859999656677246,121.22000122070312,757.6500244140625,35.09000015258789,44.880001068115234,121.70999908447266,56.7599983215332,91.41000366210938,56.369998931884766,58.310001373291016,42.380001068115234,45.902000427246094,2169.179931640625
2016-07-27,25.737499237060547,736.6699829101562,83.0999984741211,96.33000183105469,31.309999465942383,13.84000015258789,123.33999633789062,761.969970703125,34.83000183105469,43.400001525878906,119.4800033569336,56.189998626708984,92.04000091552734,55.790000915527344,57.849998474121094,42.7599983215332,45.698001861572266,2166.580078125
2016-07-28,26.084999084472656,752.6099853515625,83.12000274658203,95.91000366210938,31.170000076293945,12.710000038146973,125.0,765.8400268554688,34.77000045776367,43.650001525878906,119.41999816894531,56.209999084472656,91.6500015258789,55.45000076293945,58.209999084472656,42.58000183105469,46.12200164794922,2170.06005859375
2016-07-29,26.052499771118164,758.8099975585938,82.4800033569336,95.94999694824219,31.15999984741211,12.65999984741211,123.94000244140625,791.3400268554688,34.86000061035156,43.630001068115234,117.6500015258789,56.68000030517578,91.25,55.5,58.04999923706055,43.290000915527344,46.95800018310547,2173.60009765625
2016-08-01,26.512500762939453,767.739990234375,84.33999633789062,95.54000091552734,31.25,12.479999542236328,124.30999755859375,800.9400024414062,34.849998474121094,43.45000076293945,118.01000213623047,56.58000183105469,94.37000274658203,55.40999984741211,57.630001068115234,43.18000030517578,46.00199890136719,2170.840087890625
2016-08-02,26.1200008392334,760.5800170898438,83.80000305175781,95.01000213623047,30.790000915527344,11.9399995803833,123.08999633789062,800.1199951171875,34.560001373291016,43.529998779296875,117.69999694824219,56.58000183105469,93.55999755859375,54.91999816894531,56.72999954223633,43.15999984741211,45.439998626708984,2157.030029296875
2016-08-03,26.447500228881836,754.6400146484375,83.66999816894531,96.08999633789062,30.950000762939453,12.130000114440918,122.51000213623047,798.9199829101562,34.25,43.63999938964844,117.5199966430664,56.970001220703125,93.0999984741211,54.75,55.939998626708984,43.13999938964844,45.15800094604492,2163.7900390625
2016-08-04,26.467500686645508,760.77001953125,84.75,95.16000366210938,31.059999465942383,12.079999923706055,124.36000061035156,797.25,34.58000183105469,43.5099983215332,118.30000305175781,57.38999938964844,93.44000244140625,54.790000915527344,55.41999816894531,43.08000183105469,46.12200164794922,2164.25
2016-08-05,26.8700008392334,765.97998046875,84.58999633789062,95.83000183105469,31.389999389648438,12.1899995803833,125.1500015258789,806.9299926757812,34.97999954223633,43.47999954223633,119.20999908447266,57.959999084472656,97.02999877929688,55.849998474121094,55.900001525878906,43.15999984741211,46.00600051879883,2182.8701171875
2016-08-08,27.092500686645508,766.5599975585938,85.0,95.75,31.149999618530273,12.180000305175781,125.26000213623047,805.22998046875,35.040000915527344,43.439998626708984,118.29000091552734,58.060001373291016,95.11000061035156,55.97999954223633,55.36000061035156,42.93000030517578,45.231998443603516,2180.889892578125
2016-08-09,27.202499389648438,768.3099975585938,85.23999786376953,96.66999816894531,31.110000610351562,12.3100004196167,125.05999755859375,807.47998046875,34.91999816894531,43.470001220703125,118.30999755859375,58.20000076293945,93.98999786376953,55.77000045776367,55.20000076293945,43.08000183105469,45.816001892089844,2181.739990234375
2016-08-10,27.0,768.5599975585938,87.33000183105469,97.86000061035156,31.1200008392334,12.25,124.87999725341797,808.489990234375,34.529998779296875,43.61000061035156,118.80000305175781,58.02000045776367,93.93000030517578,55.130001068115234,55.619998931884766,43.20000076293945,45.130001068115234,2175.489990234375
2016-08-11,26.982500076293945,771.239990234375,91.7699966430664,97.7699966430664,31.200000762939453,12.3100004196167,124.9000015258789,808.2000122070312,34.68000030517578,43.75,119.37999725341797,58.29999923706055,95.88999938964844,56.72999954223633,55.470001220703125,43.38999938964844,44.981998443603516,2185.7900390625
2016-08-12,27.045000076293945,772.5599975585938,98.25,96.83999633789062,30.889999389648438,12.329999923706055,124.87999725341797,807.0499877929688,34.56999969482422,44.029998779296875,119.5199966430664,57.939998626708984,96.58999633789062,56.45000076293945,55.470001220703125,43.279998779296875,45.12200164794922,2184.050048828125
2016-08-15,27.3700008392334,768.489990234375,97.16999816894531,97.0999984741211,31.049999237060547,12.430000305175781,123.9000015258789,805.9600219726562,34.90999984741211,44.2400016784668,118.5199966430664,58.119998931884766,95.30999755859375,56.77000045776367,55.25,43.02000045776367,45.11800003051758,2190.14990234375
2016-08-16,27.344999313354492,764.0399780273438,96.66000366210938,96.87999725341797,30.829999923706055,12.34000015258789,123.30000305175781,801.1900024414062,35.209999084472656,43.83000183105469,117.94000244140625,57.439998626708984,95.12000274658203,56.880001068115234,55.369998931884766,41.959999084472656,44.72200012207031,2178.14990234375
2016-08-17,27.30500030517578,764.6300048828125,97.0,96.87000274658203,30.610000610351562,12.390000343322754,124.37000274658203,805.4199829101562,35.02000045776367,44.060001373291016,117.0999984741211,57.560001373291016,96.37000274658203,56.86000061035156,55.79999923706055,41.86000061035156,44.64799880981445,2182.219970703125
2016-08-18,27.270000457763672,764.4600219726562,97.0,96.6500015258789,30.520000457763672,12.329999923706055,123.91000366210938,802.75,34.970001220703125,44.099998474121094,117.12999725341797,57.599998474121094,96.16000366210938,57.209999084472656,55.529998779296875,41.400001525878906,44.70199966430664,2187.02001953125
2016-08-19,27.34000015258789,757.3099975585938,96.86000061035156,96.38999938964844,30.6299991607666,12.390000343322754,123.55999755859375,799.6500244140625,35.2400016784668,43.91999816894531,115.01000213623047,57.619998931884766,95.87000274658203,58.900001525878906,54.939998626708984,41.0099983215332,45.0,2183.8701171875
2016-08-22,27.127500534057617,759.47998046875,95.6500015258789,95.87000274658203,30.6200008392334,12.359999656677246,124.1500015258789,796.9500122070312,35.36000061035156,43.7400016784668,115.41999816894531,57.66999816894531,95.26000213623047,58.65999984741211,55.849998474121094,40.90999984741211,44.58599853515625,2182.639892578125
2016-08-23,27.212499618530273,762.4500122070312,95.79000091552734,95.97000122070312,30.670000076293945,12.420000076293945,124.37000274658203,796.5900268554688,35.400001525878906,43.849998474121094,115.19000244140625,57.88999938964844,95.94000244140625,59.619998931884766,56.400001525878906,40.849998474121094,44.96799850463867,2186.89990234375
2016-08-24,27.00749969482422,757.25,93.87999725341797,95.81999969482422,31.25,12.300000190734863,123.4800033569336,793.5999755859375,35.150001525878906,43.849998474121094,114.87000274658203,57.95000076293945,95.18000030517578,60.220001220703125,57.09000015258789,40.869998931884766,44.52399826049805,2175.43994140625
2016-08-25,26.892499923706055,759.219970703125,93.94000244140625,95.55000305175781,31.34000015258789,12.470000267028809,123.88999938964844,791.2999877929688,35.09000015258789,43.66999816894531,115.43000030517578,58.16999816894531,97.31999969482422,59.2400016784668,57.290000915527344,41.06999969482422,44.19200134277344,2172.469970703125
2016-08-26,26.735000610351562,769.0,95.05999755859375,95.20999908447266,31.309999465942383,12.380000114440918,124.95999908447266,793.219970703125,35.2599983215332,43.31999969482422,114.44000244140625,58.029998779296875,97.58000183105469,59.0,57.290000915527344,40.68000030517578,43.99800109863281,2169.0400390625
2016-08-29,26.704999923706055,771.2899780273438,94.87999725341797,94.87000274658203,31.399999618530273,12.470000267028809,126.54000091552734,795.8200073242188,35.54999923706055,43.540000915527344,115.41000366210938,58.099998474121094,97.30000305175781,58.630001068115234,56.79999923706055,41.0,43.040000915527344,2180.3798828125
2016-08-30,26.5,767.5800170898438,96.0,94.86000061035156,31.770000457763672,12.550000190734863,125.83999633789062,791.9199829101562,35.70000076293945,43.2400016784668,115.36000061035156,57.88999938964844,97.44999694824219,58.0,56.400001525878906,40.88999938964844,42.268001556396484,2176.1201171875
2016-08-31,26.524999618530273,769.1599731445312,97.19000244140625,94.45999908447266,32.15999984741211,12.600000381469727,126.12000274658203,789.8499755859375,35.88999938964844,43.43000030517578,115.66000366210938,57.459999084472656,97.44999694824219,57.63999938964844,56.22999954223633,40.880001068115234,42.402000427246094,2170.949951171875
2016-09-01,26.6825008392334,770.6199951171875,97.41999816894531,94.26000213623047,32.130001068115234,12.4399995803833,126.16999816894531,791.4000244140625,36.02000045776367,43.349998474121094,115.4000015258789,57.59000015258789,97.37999725341797,58.540000915527344,56.310001373291016,40.959999084472656,40.15399932861328,2170.860107421875
2016-09-02,26.9325008392334,772.4400024414062,99.25,94.41999816894531,32.279998779296875,12.5,126.51000213623047,796.8699951171875,36.08000183105469,43.65999984741211,115.83000183105469,57.66999816894531,97.37999725341797,58.02000045776367,56.18000030517578,40.95000076293945,39.555999755859375,2179.97998046875
2016-09-06,26.924999237060547,788.8699951171875,103.77999877929688,93.80000305175781,32.40999984741211,12.670000076293945,129.72999572753906,808.02001953125,36.56999969482422,43.790000915527344,117.25,57.61000061035156,100.08999633789062,57.40999984741211,56.02000045776367,41.22999954223633,40.566001892089844,2186.47998046875
2016-09-07,27.09000015258789,784.47998046875,102.31999969482422,93.70999908447266,32.5099983215332,12.699999809265137,131.0500030517578,807.989990234375,36.459999084472656,43.63999938964844,116.91999816894531,57.65999984741211,99.1500015258789,57.720001220703125,56.31999969482422,41.27000045776367,40.34199905395508,2186.159912109375
2016-09-08,26.3799991607666,784.0599975585938,102.56999969482422,94.08999633789062,32.70000076293945,12.729999542236328,130.27000427246094,802.8400268554688,36.439998626708984,43.630001068115234,116.16999816894531,57.43000030517578,99.66000366210938,56.16999816894531,55.29999923706055,41.189998626708984,39.47200012207031,2181.300048828125
2016-09-09,25.782499313354492,760.1400146484375,99.62000274658203,92.41999816894531,31.889999389648438,12.380000114440918,127.0999984741211,788.47998046875,35.439998626708984,42.27000045776367,114.58000183105469,56.209999084472656,96.5,55.33000183105469,54.349998474121094,39.709999084472656,38.89400100708008,2127.81005859375
2016-09-12,26.360000610351562,771.489990234375,100.80000305175781,93.63999938964844,32.4900016784668,12.699999809265137,128.69000244140625,798.8200073242188,36.08000183105469,43.189998626708984,115.94999694824219,57.04999923706055,99.05000305175781,56.0099983215332,54.709999084472656,40.709999084472656,39.65999984741211,2159.0400390625
2016-09-13,26.987499237060547,761.010009765625,100.27999877929688,92.69999694824219,31.90999984741211,12.380000114440918,127.20999908447266,788.719970703125,35.61000061035156,42.279998779296875,114.7300033569336,56.529998779296875,96.08999633789062,55.369998931884766,53.97999954223633,39.970001220703125,39.209999084472656,2127.02001953125
2016-09-14,27.9424991607666,761.0900268554688,102.4000015258789,92.26000213623047,31.799999237060547,12.140000343322754,127.7699966430664,790.4600219726562,35.619998931884766,42.11000061035156,115.18000030517578,56.2599983215332,97.01000213623047,55.130001068115234,53.900001525878906,39.88999938964844,39.28200149536133,2125.77001953125
2016-09-15,28.892499923706055,769.6900024414062,104.44999694824219,92.5,31.979999542236328,12.109999656677246,128.35000610351562,801.22998046875,36.560001373291016,42.36000061035156,116.13999938964844,57.189998626708984,97.33999633789062,55.470001220703125,54.11000061035156,40.45000076293945,40.08399963378906,2147.260009765625
2016-09-16,28.729999542236328,778.52001953125,104.63999938964844,92.55999755859375,31.770000457763672,12.109999656677246,129.07000732421875,797.969970703125,37.66999816894531,42.13999938964844,115.27999877929688,57.25,99.4800033569336,55.18000030517578,53.7400016784668,40.20000076293945,41.08000183105469,2139.159912109375
2016-09-19,28.395000457763672,775.0999755859375,103.02999877929688,92.62999725341797,31.56999969482422,12.109999656677246,128.64999389648438,795.3900146484375,37.15999984741211,42.099998474121094,115.20999908447266,56.93000030517578,98.05999755859375,54.95000076293945,53.0099983215332,40.060001373291016,41.268001556396484,2139.1201171875
2016-09-20,28.392499923706055,780.219970703125,101.36000061035156,92.94999694824219,31.360000610351562,12.0,128.63999938964844,799.780029296875,37.13999938964844,42.34000015258789,116.44999694824219,56.810001373291016,98.25,54.869998931884766,53.29999923706055,39.959999084472656,40.928001403808594,2139.760009765625
2016-09-21,28.387500762939453,789.739990234375,106.0,92.38999938964844,31.969999313354492,12.09000015258789,129.94000244140625,805.030029296875,37.45000076293945,42.529998779296875,116.93000030517578,57.7599983215332,94.87999725341797,55.34000015258789,53.97999954223633,40.56999969482422,41.04399871826172,2163.1201171875
2016-09-22,28.655000686645508,804.7000122070312,109.36000061035156,93.41000366210938,32.279998779296875,12.180000305175781,130.0800018310547,815.9500122070312,37.54999923706055,42.959999084472656,117.36000061035156,57.81999969482422,95.83000183105469,55.40999984741211,54.38999938964844,41.11000061035156,41.2859992980957,2177.179931640625
2016-09-23,28.177499771118164,805.75,107.70999908447266,93.2699966430664,32.06999969482422,12.170000076293945,127.95999908447266,814.9600219726562,37.189998626708984,42.7400016784668,117.16999816894531,57.43000030517578,95.94000244140625,55.150001525878906,54.43000030517578,41.279998779296875,41.4900016784668,2164.68994140625
2016-09-26,28.219999313354492,799.1599731445312,105.88999938964844,91.95999908447266,31.670000076293945,12.010000228881836,127.30999755859375,802.6500244140625,36.650001525878906,42.04999923706055,116.52999877929688,56.900001525878906,94.55999755859375,54.400001525878906,54.040000915527344,41.13999938964844,41.79800033569336,2146.10009765625
2016-09-27,28.272499084472656,816.1099853515625,108.26000213623047,91.72000122070312,31.940000534057617,11.979999542236328,128.69000244140625,810.72998046875,37.18000030517578,42.59000015258789,116.87999725341797,57.95000076293945,97.06999969482422,55.34000015258789,54.189998626708984,41.459999084472656,41.1619987487793,2159.929931640625
2016-09-28,28.487499237060547,828.719970703125,108.75,92.19999694824219,31.850000381469727,12.09000015258789,129.22999572753906,810.0599975585938,37.439998626708984,42.150001525878906,115.18000030517578,58.029998779296875,97.4800033569336,53.25,53.97999954223633,40.849998474121094,41.25400161743164,2171.3701171875
2016-09-29,28.045000076293945,829.0499877929688,105.55000305175781,91.80000305175781,32.29999923706055,11.970000267028809,128.08999633789062,802.6400146484375,37.31999969482422,42.029998779296875,114.79000091552734,57.400001525878906,96.66999816894531,52.15999984741211,53.45000076293945,40.72999954223633,40.13999938964844,2151.1298828125
2016-09-30,28.262500762939453,837.3099975585938,105.79000091552734,92.86000061035156,32.900001525878906,12.069999694824219,128.27000427246094,804.0599975585938,37.75,42.31999969482422,115.36000061035156,57.599998474121094,98.55000305175781,52.650001525878906,54.13999938964844,40.61000061035156,40.805999755859375,2168.27001953125
2016-10-03,28.1299991607666,836.739990234375,105.37999725341797,92.48999786376953,32.54999923706055,12.100000381469727,128.77000427246094,800.3800048828125,37.65999984741211,42.029998779296875,114.63999938964844,57.41999816894531,102.62999725341797,52.66999816894531,53.84000015258789,40.77000045776367,42.7400016784668,2161.199951171875
2016-10-04,28.25,834.030029296875,105.44999694824219,92.58999633789062,32.560001373291016,12.199999809265137,128.19000244140625,802.7899780273438,37.540000915527344,41.84000015258789,113.5,57.2400016784668,102.33999633789062,52.13999938964844,53.529998779296875,39.900001525878906,42.28200149536133,2150.489990234375
2016-10-05,28.262500762939453,844.3599853515625,106.95999908447266,92.44999694824219,32.150001525878906,12.479999542236328,128.47000122070312,801.22998046875,37.9900016784668,41.810001373291016,113.41000366210938,57.63999938964844,106.27999877929688,52.119998931884766,53.349998474121094,39.15999984741211,41.69200134277344,2159.72998046875
